top_k,method,success,token_used,iter_used,delta_mrr,delta_ndcg,delta_cos
20,none,0,0,0,0.0,0.0,0.0
20,random,1,5,46,0.038011695906432746,0.23540891336663824,-0.03480386734008789
20,ggpp,1,5,2,0.0733652312599681,0.27894294565112987,-0.025434136390686035
20,DE_fixed,1,5,800,0.04912280701754386,0.25,-0.011222004890441895
20,DE_seq,1,1,160,0.0412796697626419,0.23981246656813146,0.020950615406036377
20,DE_fixed_stop,1,5,200,0.14912280701754385,0.3562071871080222,-0.018578290939331055
20,DE_seq_stop,1,1,60,0.0412796697626419,0.23981246656813146,0.020950615406036377
20,none,0,0,0,0.0,0.0,0.0
20,random,0,5,150,0.024324324324324326,0.0,-0.22838789224624634
20,ggpp,1,5,2,0.0498145204027557,0.23981246656813146,-0.0610615611076355
20,DE_fixed,1,5,800,0.06791406791406791,0.26264953503719357,-0.018309295177459717
20,DE_seq,1,3,960,0.10210210210210209,0.3010299956639812,-0.0021191835403442383
20,DE_fixed_stop,1,5,200,0.06791406791406791,0.26264953503719357,-0.018309295177459717
20,DE_seq_stop,1,2,1260,0.0819000819000819,0.27894294565112987,-0.05366230010986328
20,none,0,0,0,0.0,0.0,0.0
20,random,0,5,150,0.0013186327054940192,0.0,-0.0025905966758728027
20,ggpp,0,5,6,0.008904952725177443,0.0,-0.0226861834526062
20,DE_fixed,0,5,800,0.0015151515151515154,0.0,-0.04433465003967285
20,DE_seq,0,5,2400,0.0,0.0,0.0
20,DE_fixed_stop,0,5,3000,0.005302585455257211,0.0,-0.052783846855163574
20,DE_seq_stop,0,5,12060,0.0,0.0,0.0
20,none,0,0,0,0.0,0.0,0.0
20,random,1,5,142,0.04783451842275371,0.23981246656813146,-0.07666265964508057
20,ggpp,1,5,3,0.041642567958357427,0.23137821315975915,0.02982395887374878
20,DE_fixed,1,5,800,0.055677655677655674,0.25,0.0006063580513000488
20,DE_seq,1,1,160,0.041642567958357427,0.23137821315975915,-0.0167199969291687
20,DE_fixed_stop,1,5,200,0.489010989010989,0.6309297535714575,-0.022234737873077393
20,DE_seq_stop,1,1,120,0.041642567958357427,0.23137821315975915,-0.0167199969291687
20,none,0,0,0,0.0,0.0,0.0
20,random,0,5,150,6.077522171701248e-05,0.0,0.18959134817123413
20,ggpp,1,5,5,0.16563573883161511,0.3562071871080222,0.26478832960128784
20,DE_fixed,0,5,800,0.00020976695403033944,0.0,0.1607871651649475
20,DE_seq,0,5,2400,0.0,0.0,0.0
20,DE_fixed_stop,1,5,3300,0.1418262150220913,0.3333333333333333,0.14367592334747314
20,DE_seq_stop,1,2,3580,0.054524627720504,0.23540891336663824,-0.010078251361846924
20,none,0,0,0,0.0,0.0,0.0
20,random,0,5,150,0.0006193653298897578,0.0,0.017644226551055908
20,ggpp,0,5,4,0.011078251889405248,0.0,-0.17576542496681213
20,DE_fixed,0,5,800,0.002881950470420565,0.0,-0.15689164400100708
20,DE_seq,0,5,2400,0.0,0.0,0.0
20,DE_fixed_stop,0,5,3700,0.005677017321504013,0.0,-0.03983020782470703
20,DE_seq_stop,0,5,11620,0.0,0.0,0.0
20,none,0,0,0,0.0,0.0,0.0
20,random,0,5,150,0.028604497354497355,0.0,-0.04895222187042236
20,ggpp,0,5,3,0.026766262060379707,0.0,0.07873910665512085
20,DE_fixed,1,5,800,0.05291005291005291,0.23540891336663824,0.11884409189224243
20,DE_seq,1,3,960,0.08068783068783068,0.27023815442731974,0.0767890214920044
20,DE_fixed_stop,1,5,200,0.05291005291005291,0.23540891336663824,0.11884409189224243
20,DE_seq_stop,1,1,680,0.06878306878306878,0.2559580248098155,-0.0711144208908081
20,none,0,0,0,0.0,0.0,0.0
20,random,0,5,150,0.00010905357456338668,0.0,0.00273740291595459
20,ggpp,0,5,5,0.03175604626708728,0.0,0.12368440628051758
20,DE_fixed,0,5,800,0.00018949738605076303,0.0,0.07638263702392578
20,DE_seq,0,5,2400,0.0,0.0,0.0
20,DE_fixed_stop,0,5,5200,0.004483318994360004,0.0,0.0976858139038086
20,DE_seq_stop,0,5,10940,0.0,0.0,0.0
20,none,0,0,0,0.0,0.0,0.0
20,random,0,5,150,0.005096807953950812,0.0,-0.16137218475341797
20,ggpp,0,5,6,0.005472394808410905,0.0,-0.10850083827972412
20,DE_fixed,0,5,800,0.004719449463384774,0.0,-0.02671581506729126
20,DE_seq,0,5,2400,0.0,0.0,0.0
20,DE_fixed_stop,0,5,9500,0.018037984424539046,0.0,-0.005145907402038574
20,DE_seq_stop,1,4,7480,0.053985696842839694,0.23540891336663824,-0.02551567554473877
20,none,0,0,0,0.0,0.0,0.0
20,random,0,5,150,0.0027552095087640116,0.0,-0.014963150024414062
20,ggpp,1,5,4,0.06944444444444445,0.2559580248098155,-0.013336658477783203
20,DE_fixed,0,5,800,0.006212594327348426,0.0,0.006101429462432861
20,DE_seq,0,5,2400,0.0,0.0,0.0
20,DE_fixed_stop,0,5,4800,0.013167388167388168,0.0,0.009850680828094482
20,DE_seq_stop,0,5,11360,0.0,0.0,0.0
20,none,0,0,0,0.0,0.0,0.0
20,random,0,5,150,0.0011579864880598377,0.0,0.023340821266174316
20,ggpp,1,5,4,0.9987129987129987,1.0,-0.03187769651412964
20,DE_fixed,0,5,800,0.010761191484083051,0.0,0.03307950496673584
20,DE_seq,1,3,960,0.09871299871299871,0.2890648263178879,0.008977890014648438
20,DE_fixed_stop,0,5,4600,0.04633204633204633,0.0,0.017552495002746582
20,DE_seq_stop,1,3,3620,0.09871299871299871,0.2890648263178879,0.008977890014648438
20,none,0,0,0,0.0,0.0,0.0
20,random,0,5,150,-0.00032517945841361185,0.0,0.029218435287475586
20,ggpp,1,5,3,0.10951366702165424,0.3010299956639812,0.1273241639137268
20,DE_fixed,0,5,800,0.00031826472280366736,0.0,0.0256727933883667
20,DE_seq,0,5,2400,0.0,0.0,0.0
20,DE_fixed_stop,0,5,2600,0.00031826472280366736,0.0,0.0256727933883667
20,DE_seq_stop,0,5,9900,0.0,0.0,0.0
20,none,0,0,0,0.0,0.0,0.0
20,random,1,5,20,0.02597402597402597,0.2559580248098155,-0.006189882755279541
20,ggpp,1,5,1,0.28787878787878785,0.5,-0.01265627145767212
20,DE_fixed,1,5,800,0.01336898395721925,0.23981246656813146,0.002466738224029541
20,DE_seq,1,1,160,0.01336898395721925,0.23981246656813146,0.0036848783493041992
20,DE_fixed_stop,1,5,200,0.01336898395721925,0.23981246656813146,0.002466738224029541
20,DE_seq_stop,1,1,40,0.01336898395721925,0.23981246656813146,0.0036848783493041992
20,none,0,0,0,0.0,0.0,0.0
20,random,0,5,150,0.028201219512195123,0.0,-0.010884881019592285
20,ggpp,1,5,2,0.04695121951219512,0.227670248696953,0.06805640459060669
20,DE_fixed,1,5,800,0.05250677506775067,0.23540891336663824,-0.08409428596496582
20,DE_seq,1,3,960,0.08786031042128603,0.27894294565112987,-0.008928835391998291
20,DE_fixed_stop,1,5,300,0.05250677506775067,0.23540891336663824,-0.08409428596496582
20,DE_seq_stop,1,1,940,0.04695121951219512,0.227670248696953,-0.15038931369781494
20,none,0,0,0,0.0,0.0,0.0
20,random,0,5,150,0.03569475515784241,0.0,-0.3765454590320587
20,ggpp,0,5,4,0.04411226357535083,0.0,-0.2807117700576782
20,DE_fixed,1,5,800,0.06115771812080537,0.24465054211822604,-0.16527938842773438
20,DE_seq,1,4,1600,0.07008628954937679,0.2559580248098155,-0.23970922827720642
20,DE_fixed_stop,1,5,700,0.06115771812080537,0.24465054211822604,-0.16527938842773438
20,DE_seq_stop,1,1,200,0.07008628954937679,0.2559580248098155,-0.30771636962890625
20,none,0,0,0,0.0,0.0,0.0
20,random,0,5,150,8.171893046263808e-05,0.0,0.029783129692077637
20,ggpp,0,5,2,0.004699429011355617,0.0,-0.02924180030822754
20,DE_fixed,0,5,800,0.0020167668459348306,0.0,0.013420462608337402
20,DE_seq,0,5,2400,0.0,0.0,0.0
20,DE_fixed_stop,0,5,4900,0.008459110190391635,0.0,-0.019892513751983643
20,DE_seq_stop,0,5,12060,0.0,0.0,0.0
20,none,0,0,0,0.0,0.0,0.0
20,random,0,5,150,0.008394758394758395,0.0,0.030426025390625
20,ggpp,1,5,2,0.24324324324324326,0.43067655807339306,0.03984057903289795
20,DE_fixed,0,5,800,0.019559032716927452,0.0,0.029460012912750244
20,DE_seq,1,2,480,0.05206677265500795,0.23981246656813146,0.06218200922012329
20,DE_fixed_stop,1,5,1000,0.24324324324324326,0.43067655807339306,0.058379292488098145
20,DE_seq_stop,1,2,1800,0.05206677265500795,0.23981246656813146,0.06218200922012329
20,none,0,0,0,0.0,0.0,0.0
20,random,0,5,150,-9.266767056643121e-05,0.0,0.012502551078796387
20,ggpp,0,5,9,0.0013764044943820224,0.0,-0.07346278429031372
20,DE_fixed,0,5,800,-1.2484394506866517e-05,0.0,-0.048963189125061035
20,DE_seq,0,5,2400,0.0,0.0,0.0
20,DE_fixed_stop,0,5,5900,0.00041486603284356083,0.0,-0.12771999835968018
20,DE_seq_stop,0,5,14060,0.0,0.0,0.0
20,none,0,0,0,0.0,0.0,0.0
20,random,0,5,150,0.00017518794434806268,0.0,0.018301010131835938
20,ggpp,0,5,4,0.006472795497185741,0.0,0.07876640558242798
20,DE_fixed,0,5,800,0.0062431743720422275,0.0,-0.0007048249244689941
20,DE_seq,0,5,2400,0.0,0.0,0.0
20,DE_fixed_stop,0,5,2300,0.0062431743720422275,0.0,-0.0007048249244689941
20,DE_seq_stop,0,5,10920,0.0,0.0,0.0
20,none,0,0,0,0.0,0.0,0.0
20,random,0,5,150,0.0017303421558740705,0.0,0.06423419713973999
20,ggpp,0,5,2,0.008464348889880806,0.0,0.07216137647628784
20,DE_fixed,0,5,800,0.00446089976448046,0.0,0.039505064487457275
20,DE_seq,0,5,2400,0.0,0.0,0.0
20,DE_fixed_stop,0,5,4600,0.028666369091901008,0.0,0.030066192150115967
20,DE_seq_stop,1,2,2700,0.05391889434442625,0.23540891336663824,-0.13543188571929932
20,none,0,0,0,0.0,0.0,0.0
20,random,0,5,150,0.00016355444252556198,0.0,0.009454190731048584
20,ggpp,0,5,5,0.002402752243478894,0.0,0.11374855041503906
20,DE_fixed,0,5,800,0.0005779347252307188,0.0,0.1005750298500061
20,DE_seq,0,5,2400,0.0,0.0,0.0
20,DE_fixed_stop,0,5,5900,0.002954797879251451,0.0,0.019830167293548584
20,DE_seq_stop,0,5,13100,0.0,0.0,0.0
20,none,0,0,0,0.0,0.0,0.0
20,random,0,5,150,0.026609553478712356,0.0,-0.3301337957382202
20,ggpp,0,5,3,0.03729331416247304,0.0,-0.5196715593338013
20,DE_fixed,0,5,800,0.03729331416247304,0.0,-0.36480024456977844
20,DE_seq,1,2,480,0.05438733125649013,0.23540891336663824,-0.3687095046043396
20,DE_fixed_stop,0,5,5200,0.044286321155480035,0.0,-0.37554702162742615
20,DE_seq_stop,1,2,860,0.05438733125649013,0.23540891336663824,-0.3687095046043396
20,none,0,0,0,0.0,0.0,0.0
20,random,0,5,150,-6.674164451412083e-05,0.0,0.02289712429046631
20,ggpp,0,5,4,0.0026655603875791562,0.0,0.020217597484588623
20,DE_fixed,0,5,800,0.0034474070001832505,0.0,-0.02565479278564453
20,DE_seq,0,5,2400,0.0,0.0,0.0
20,DE_fixed_stop,0,5,2600,0.0034474070001832505,0.0,-0.02565479278564453
20,DE_seq_stop,0,5,9180,0.0,0.0,0.0
20,none,0,0,0,0.0,0.0,0.0
20,random,0,5,150,0.008334748881716779,0.0,-0.3253304958343506
20,ggpp,0,5,3,0.006444527144166795,0.0,-0.2766972780227661
20,DE_fixed,0,5,800,0.0002456595874624902,0.0,-0.046968817710876465
20,DE_seq,0,5,2400,0.0,0.0,0.0
20,DE_fixed_stop,0,5,3700,0.004366494913462809,0.0,-0.09994673728942871
20,DE_seq_stop,0,5,12860,0.0,0.0,0.0
20,none,0,0,0,0.0,0.0,0.0
20,random,0,5,150,0.01123301985370951,0.0,0.0233914852142334
20,ggpp,0,5,3,0.01482153660012099,0.0,-0.023394644260406494
20,DE_fixed,0,5,800,0.0010057471264367825,0.0,-0.009676992893218994
20,DE_seq,0,5,2400,0.0,0.0,0.0
20,DE_fixed_stop,0,5,6700,0.022988505747126436,0.0,-0.191541850566864
20,DE_seq_stop,0,5,13600,0.0,0.0,0.0
20,none,0,0,0,0.0,0.0,0.0
20,random,0,5,150,0.0017155601303825698,0.0,-0.08089941740036011
20,ggpp,1,5,2,0.08516196447230931,0.27894294565112987,0.03633052110671997
20,DE_fixed,0,5,800,0.014661036828524512,0.0,-0.03840893507003784
20,DE_seq,0,5,2400,0.0,0.0,0.0
20,DE_fixed_stop,0,5,5200,0.0180623973727422,0.0,-0.06570059061050415
20,DE_seq_stop,1,4,8120,0.06568144499178982,0.2559580248098155,0.011698782444000244
20,none,0,0,0,0.0,0.0,0.0
20,random,0,5,150,0.00628456510809452,0.0,-0.08414953947067261
20,ggpp,0,5,2,0.008277418324147296,0.0,0.013631641864776611
20,DE_fixed,0,5,800,0.000707822865904571,0.0,0.10275489091873169
20,DE_seq,0,5,2400,0.0,0.0,0.0
20,DE_fixed_stop,0,5,4400,0.015060656189688448,0.0,-0.04846629500389099
20,DE_seq_stop,1,4,12120,0.14178876678876678,0.3333333333333333,0.012562572956085205
20,none,0,0,0,0.0,0.0,0.0
20,random,0,5,150,6.577514389660569e-05,0.0,0.05753728747367859
20,ggpp,0,5,2,0.0007422155309479252,0.0,0.17015337944030762
20,DE_fixed,0,5,800,0.00047106865714226275,0.0,0.1120290756225586
20,DE_seq,0,5,2400,0.0,0.0,0.0
20,DE_fixed_stop,0,5,8400,0.026020990809723206,0.0,0.12217581272125244
20,DE_seq_stop,0,5,14980,0.0,0.0,0.0
20,none,0,0,0,0.0,0.0,0.0
20,random,0,5,150,3.617268089458779e-05,0.0,-0.08262521028518677
