method,succ_cnt,succ_rate,avg_tok,avg_iter_patch,avg_delta_ndcg,avg_delta_mrr,avg_delta_cos
DE_seq_stop,51,0.5204081632653061,2.627450980392157,3402.7450980392155,0.18554377101429687,0.09187061167447463,-0.010234460234642024
ggpp,47,0.47959183673469385,5.0,3.0,0.20083493907552113,0.10127179113664841,0.02388803630459064
DE_fixed_stop,42,0.42857142857142855,5.0,1107.142857142857,0.17580619056656746,0.08207690191504668,-0.016315935521709676
DE_seq,30,0.30612244897959184,2.533333333333333,868.0,0.11032977720877493,0.057057370728297495,-0.00516514388882384
DE_fixed,24,0.24489795918367346,5.0,800.0,0.1096160016737261,0.048608885073238954,-0.018547305647207767
random,12,0.12244897959183673,5.0,42.75,0.061729722155060604,0.03729658200028557,-0.0018578776899649248
none,1,0.01020408163265306,0.0,0.0,0.0,0.0,0.0
