top_k,method,success,token_used,iter_used,delta_mrr,delta_ndcg,delta_cos
10,none,0,0,0,0.0,0.0,0.0
10,random,0,5,150,0.01641135681786573,0.0,-0.5040791630744934
10,ggpp,0,5,3,0.010495404145487108,0.0,-0.09294134378433228
10,DE_fixed,0,5,800,0.011688009989255742,0.0,-0.40589725971221924
10,DE_seq,0,5,2400,0.0,0.0,0.0
10,DE_fixed_stop,0,5,3700,0.0013800599828132736,0.0,-0.19781512022018433
10,DE_seq_stop,0,5,12320,0.0,0.0,0.0
10,none,0,0,0,0.0,0.0,0.0
10,random,0,5,150,0.0005703778753424144,0.0,-0.1367816925048828
10,ggpp,0,5,5,0.00915877117427505,0.0,0.02774423360824585
10,DE_fixed,0,5,800,0.0037808641975308646,0.0,-0.037298500537872314
10,DE_seq,0,5,2400,0.0,0.0,0.0
10,DE_fixed_stop,0,5,5700,0.006380421719654758,0.0,0.05754518508911133
10,DE_seq_stop,0,5,14980,0.0,0.0,0.0
10,none,0,0,0,0.0,0.0,0.0
10,random,0,5,150,0.00012455161418891986,0.0,-0.07242876291275024
10,ggpp,1,5,3,0.14125457875457875,0.3333333333333333,0.034051597118377686
10,DE_fixed,0,5,800,0.0023656898656898655,0.0,0.061309874057769775
10,DE_seq,0,5,2400,0.0,0.0,0.0
10,DE_fixed_stop,0,5,2400,0.0023656898656898655,0.0,0.061309874057769775
10,DE_seq_stop,0,5,11880,0.0,0.0,0.0
10,none,0,0,0,0.0,0.0,0.0
10,random,0,5,150,0.00037170037170037185,0.0,0.033039093017578125
10,ggpp,0,5,3,0.005420935653493793,0.0,0.06262487173080444
10,DE_fixed,0,5,800,0.0006540722958633407,0.0,-0.0020757317543029785
10,DE_seq,0,5,2400,0.0,0.0,0.0
10,DE_fixed_stop,0,5,2200,0.0006540722958633407,0.0,-0.0020757317543029785
10,DE_seq_stop,0,5,9580,0.0,0.0,0.0
10,none,0,0,0,0.0,0.0,0.0
10,random,0,5,150,-0.00022271862991476857,0.0,-0.08806955814361572
10,ggpp,1,5,2,0.16472868217054262,0.3562071871080222,0.0842515230178833
10,DE_fixed,0,5,800,0.0813953488372093,0.27023815442731974,0.03584599494934082
10,DE_seq,1,2,480,0.14091915836101881,0.3333333333333333,0.07768166065216064
10,DE_fixed_stop,0,5,2600,0.0813953488372093,0.27023815442731974,0.03584599494934082
10,DE_seq_stop,1,1,460,0.998062015503876,1.0,0.07056695222854614
10,none,0,0,0,0.0,0.0,0.0
10,random,1,5,1,0.43333333333333335,0.38092975357145753,-0.01687377691268921
10,ggpp,1,5,1,0.04444444444444444,0.0510299956639812,0.0011668205261230469
10,DE_fixed,1,5,800,0.058333333333333334,0.06546487678572877,0.006166398525238037
10,DE_seq,1,1,160,0.03333333333333334,0.03906482631788788,0.0036479830741882324
10,DE_fixed_stop,1,5,200,0.09999999999999999,0.10620718710802218,0.010400593280792236
10,DE_seq_stop,1,1,40,0.03333333333333334,0.03906482631788788,0.01738351583480835
10,none,0,0,0,0.0,0.0,0.0
10,random,0,5,150,0.0005306228076470574,0.0,0.038373589515686035
10,ggpp,1,5,4,0.09876695437731196,0.2890648263178879,0.06896531581878662
10,DE_fixed,0,5,800,0.0014407511687558106,0.0,0.023923158645629883
10,DE_seq,0,5,2400,0.0,0.0,0.0
10,DE_fixed_stop,0,5,3900,0.004114547960199661,0.0,0.06294393539428711
10,DE_seq_stop,0,5,11960,0.0,0.0,0.0
10,none,0,0,0,0.0,0.0,0.0
10,random,0,5,150,0.005107572904183073,0.0,0.006557106971740723
10,ggpp,1,5,4,0.10774410774410774,0.3010299956639812,0.07058942317962646
10,DE_fixed,0,5,800,0.018855218855218858,0.0,0.007708907127380371
10,DE_seq,0,5,2400,0.0,0.0,0.0
10,DE_fixed_stop,0,5,2500,0.018855218855218858,0.0,0.007708907127380371
10,DE_seq_stop,0,5,10520,0.0,0.0,0.0
10,none,0,0,0,0.0,0.0,0.0
10,random,0,5,150,-0.00034698564110328825,0.0,0.010068058967590332
10,ggpp,0,5,3,0.002550113490305466,0.0,0.1152229905128479
10,DE_fixed,0,5,800,-2.368096997253013e-05,0.0,-0.05498504638671875
10,DE_seq,0,5,2400,0.0,0.0,0.0
10,DE_fixed_stop,0,5,4900,0.00036202105592736075,0.0,0.11435532569885254
10,DE_seq_stop,0,5,13360,0.0,0.0,0.0
10,none,0,0,0,0.0,0.0,0.0
10,random,0,5,150,0.00031615199689304443,0.0,0.11734110116958618
10,ggpp,0,5,3,0.0008269570591666014,0.0,0.14102703332901
10,DE_fixed,0,5,800,0.007356008038524249,0.0,-0.0236361026763916
10,DE_seq,0,5,2400,0.0,0.0,0.0
10,DE_fixed_stop,0,5,2700,0.007356008038524249,0.0,-0.0236361026763916
10,DE_seq_stop,0,5,10620,0.0,0.0,0.0
10,none,0,0,0,6.887052341597762e-05,0.0,0.0
10,random,0,5,150,0.031735537190082645,0.0,0.009041666984558105
10,ggpp,1,5,4,0.09173553719008265,0.2890648263178879,0.005893707275390625
10,DE_fixed,0,5,800,0.027449822904368357,0.0,0.01819908618927002
10,DE_seq,1,3,960,0.1345926800472255,0.3333333333333333,0.0180206298828125
10,DE_fixed_stop,0,5,4100,0.0371900826446281,0.0,0.021364331245422363
10,DE_seq_stop,1,3,2660,0.1345926800472255,0.3333333333333333,0.0180206298828125
10,none,0,0,0,0.0,0.0,0.0
10,random,1,5,71,0.19818840579710145,0.38685280723454163,-0.12484848499298096
10,ggpp,1,5,4,0.49818840579710144,0.6309297535714575,-0.04736673831939697
10,DE_fixed,1,5,800,0.1648550724637681,0.3562071871080222,-0.029419660568237305
10,DE_seq,1,2,480,0.33152173913043476,0.5,-0.06197857856750488
10,DE_fixed_stop,1,5,400,0.1648550724637681,0.3562071871080222,-0.029419660568237305
10,DE_seq_stop,1,2,620,0.33152173913043476,0.5,-0.06197857856750488
10,none,0,0,0,0.0,0.0,0.0
10,random,0,5,150,0.05345911949685534,0.23540891336663824,0.017193973064422607
10,ggpp,1,5,3,0.4979035639412998,0.6309297535714575,0.05663055181503296
10,DE_fixed,1,5,800,0.1979035639412998,0.38685280723454163,0.029229581356048584
10,DE_seq,1,3,960,0.1090146750524109,0.3010299956639812,-0.013179361820220947
10,DE_fixed_stop,1,5,700,0.1979035639412998,0.38685280723454163,0.029229581356048584
10,DE_seq_stop,1,2,1220,0.1229035639412998,0.31546487678572877,-0.08233708143234253
10,none,0,0,0,0.0,0.0,0.0
10,random,0,5,150,0.004692656765676568,0.0,0.013052523136138916
10,ggpp,0,5,4,0.021818693693693696,0.0,-0.06069648265838623
10,DE_fixed,0,5,800,0.018601190476190476,0.0,-0.028955042362213135
10,DE_seq,0,5,2400,0.0,0.0,0.0
10,DE_fixed_stop,0,5,4400,0.034791666666666665,0.0,-0.13475418090820312
10,DE_seq_stop,1,2,2220,0.09479166666666668,0.2890648263178879,0.028161048889160156
10,none,0,0,0,0.0,0.0,0.0
10,random,0,5,150,0.03974503187101612,0.0,-0.022676944732666016
10,ggpp,0,5,3,0.032125984251968505,0.0,-0.06027674674987793
10,DE_fixed,0,5,800,0.032125984251968505,0.0,-0.04851478338241577
10,DE_seq,0,5,2400,0.0,0.0,0.0
10,DE_fixed_stop,1,5,3900,0.10323709536307961,0.3010299956639812,-0.03271764516830444
10,DE_seq_stop,1,5,12240,0.10323709536307961,0.3010299956639812,-0.03271764516830444
10,none,0,0,0,0.0,0.0,0.0
10,random,0,5,150,-0.00011719047256677595,0.0,-0.051274657249450684
10,ggpp,0,5,4,0.016250198588320736,0.0,0.002843141555786133
10,DE_fixed,0,5,800,-5.296627172018411e-05,0.0,-0.08747720718383789
10,DE_seq,0,5,2400,0.0,0.0,0.0
10,DE_fixed_stop,0,5,4700,0.0027224031962260423,0.0,-0.058418869972229004
10,DE_seq_stop,0,5,12900,0.0,0.0,0.0
10,none,0,0,0,0.0,0.0,0.0
10,random,0,5,150,0.06818181818181818,0.27023815442731974,0.00862652063369751
10,ggpp,1,5,3,0.1515151515151515,0.3562071871080222,0.012811720371246338
10,DE_fixed,1,5,800,0.48484848484848486,0.6309297535714575,-0.10430032014846802
10,DE_seq,1,4,1600,0.08484848484848485,0.2890648263178879,-0.0009565949440002441
10,DE_fixed_stop,1,5,200,0.48484848484848486,0.6309297535714575,-0.10430032014846802
10,DE_seq_stop,1,1,620,0.18484848484848487,0.38685280723454163,-0.11019939184188843
10,none,0,0,0,0.0,0.0,0.0
10,random,0,5,150,4.531096266376664e-05,0.0,0.027791142463684082
10,ggpp,1,5,5,0.12398373983739837,0.31546487678572877,0.20890825986862183
10,DE_fixed,0,5,800,0.0006700804782078173,0.0,0.03359651565551758
10,DE_seq,0,5,2400,0.0,0.0,0.0
10,DE_fixed_stop,0,5,5000,0.0037914321450906816,0.0,0.008275002241134644
10,DE_seq_stop,0,5,13740,0.0,0.0,0.0
10,none,0,0,0,0.0,0.0,0.0
10,random,0,5,150,0.0031370923161967938,0.0,-0.08816152811050415
10,ggpp,0,5,2,0.00340942347088089,0.0,0.024645566940307617
10,DE_fixed,0,5,800,0.00027424713886398393,0.0,0.021541059017181396
10,DE_seq,0,5,2400,0.0,0.0,0.0
10,DE_fixed_stop,0,5,5900,0.004389815627743635,0.0,-0.009756147861480713
10,DE_seq_stop,0,5,13180,0.0,0.0,0.0
10,none,0,0,0,0.0,0.0,0.0
10,random,0,5,150,-1.5959586072175668e-05,0.0,-0.0020259618759155273
10,ggpp,0,5,4,4.627529057496483e-05,0.0,0.04676288366317749
10,DE_fixed,0,5,800,0.00036302350467848354,0.0,-0.031656742095947266
10,DE_seq,0,5,2400,0.0,0.0,0.0
10,DE_fixed_stop,0,5,4500,0.0016342957519428106,0.0,-0.07373464107513428
10,DE_seq_stop,0,5,10740,0.0,0.0,0.0
10,none,0,0,0,0.0,0.0,0.0
10,random,0,5,150,0.000581309424109562,0.0,0.05927157402038574
10,ggpp,0,5,2,0.005736770492406134,0.0,0.026036977767944336
10,DE_fixed,0,5,800,0.0017065651640504578,0.0,0.06479406356811523
10,DE_seq,0,5,2400,0.0,0.0,0.0
10,DE_fixed_stop,0,5,7600,0.018302360108534275,0.0,0.08275872468948364
10,DE_seq_stop,0,5,15160,0.0,0.0,0.0
10,none,0,0,0,0.0,0.0,0.0
10,random,0,5,150,0.05757575757575758,0.27894294565112987,-0.0875633955001831
10,ggpp,1,5,2,0.16666666666666669,0.38685280723454163,-0.00717771053314209
10,DE_fixed,1,5,800,0.21666666666666667,0.43067655807339306,-0.01575171947479248
10,DE_seq,1,1,160,0.06666666666666668,0.2890648263178879,0.0028429031372070312
10,DE_fixed_stop,1,5,700,0.21666666666666667,0.43067655807339306,-0.01575171947479248
10,DE_seq_stop,1,1,40,0.06666666666666668,0.2890648263178879,0.0028429031372070312
10,none,0,0,0,0.0,0.0,0.0
10,random,0,5,150,0.0009949932111337405,0.0,-0.04007524251937866
10,ggpp,0,5,4,0.005093302658486708,0.0,0.22488194704055786
10,DE_fixed,0,5,800,0.00048738532110091746,0.0,0.005008578300476074
10,DE_seq,0,5,2400,0.0,0.0,0.0
10,DE_fixed_stop,0,5,6800,0.0024671052631578946,0.0,0.026266098022460938
10,DE_seq_stop,0,5,15320,0.0,0.0,0.0
10,none,0,0,0,0.0,0.0,0.0
10,random,0,5,150,0.07013491036776935,0.2559580248098155,-0.05617409944534302
10,ggpp,0,5,2,0.051337917886566345,0.23137821315975915,-0.09736043214797974
10,DE_fixed,0,5,800,0.04870633893919793,0.227670248696953,-0.3262752890586853
10,DE_seq,1,3,960,0.1653730056058646,0.3562071871080222,-0.0668291449546814
10,DE_fixed_stop,1,5,5800,0.09870633893919793,0.2890648263178879,0.0086173415184021
10,DE_seq_stop,1,2,1480,0.10981745005030903,0.3010299956639812,-0.00853341817855835
10,none,0,0,0,0.0,0.0,0.0
10,random,0,5,150,0.016266109369557646,0.0,-0.04940849542617798
10,ggpp,1,5,3,0.09808429118773947,0.2890648263178879,0.04057574272155762
10,DE_fixed,1,5,800,0.1980842911877395,0.38685280723454163,-0.023137986660003662
10,DE_seq,1,2,480,0.10919540229885057,0.3010299956639812,-0.009792625904083252
10,DE_fixed_stop,1,5,700,0.1980842911877395,0.38685280723454163,-0.023137986660003662
10,DE_seq_stop,1,2,860,0.10919540229885057,0.3010299956639812,-0.009792625904083252
10,none,0,0,0,0.0,0.0,0.0
