method,succ_cnt,succ_rate,avg_tok,avg_iter_patch,avg_delta_ndcg,avg_delta_mrr,avg_delta_cos
DE_seq_stop,54,0.5454545454545454,2.314814814814815,2603.703703703704,0.14140576577956687,0.0426661398952025,-0.014621450443460488
ggpp,54,0.5454545454545454,5.0,2.685185185185185,0.1581510031559311,0.06798610371948599,0.020286705457802964
DE_fixed_stop,51,0.5151515151515151,5.0,1092.1568627450981,0.1451391207420713,0.060637981857360766,-0.01193777328789836
DE_seq,38,0.3838383838383838,2.8157894736842106,1014.7368421052631,0.09640433909199998,0.028288532879847103,-0.004775529558008372
DE_fixed,29,0.29292929292929293,5.0,775.8620689655172,0.06847870243594038,0.024379430367852693,-0.017051099225728193
random,15,0.15151515151515152,5.0,47.733333333333334,0.033659878131225195,0.015284557692823752,-0.0013843109511365848
none,2,0.020202020202020204,0.0,0.0,0.0,0.0,0.0
