top_k,method,success,token_used,iter_used,delta_mrr,delta_ndcg,delta_cos
20,none,0,0,0,0.0,0.0,0.0
20,random,0,5,150,0.028174140943506114,0.0,-0.05331963300704956
20,ggpp,1,5,3,0.16542904290429042,0.3562071871080222,0.141257643699646
20,DE_fixed,1,5,800,0.048762376237623764,0.227670248696953,-0.42739346623420715
20,DE_seq,1,2,480,0.05139395518499218,0.23137821315975915,-0.4027281105518341
20,DE_fixed_stop,1,5,200,0.048762376237623764,0.227670248696953,-0.42739346623420715
20,DE_seq_stop,1,1,200,0.06542904290429043,0.25,-0.10956090688705444
20,none,0,0,0,0.0,0.0,0.0
20,random,0,5,150,0.0007864684335272573,0.0,-0.0558357834815979
20,ggpp,0,5,5,0.03803921568627451,0.0,-0.02001434564590454
20,DE_fixed,0,5,800,0.039705882352941174,0.0,-0.04980415105819702
20,DE_seq,0,5,2400,0.0,0.0,0.0
20,DE_fixed_stop,0,5,2500,0.039705882352941174,0.0,-0.04980415105819702
20,DE_seq_stop,0,5,10560,0.0,0.0,0.0
20,none,0,0,0,0.0,0.0,0.0
20,random,0,5,150,0.001466916561256184,0.0,0.07679122686386108
20,ggpp,0,5,2,0.016628641628641628,0.0,0.1597731113433838
20,DE_fixed,0,5,800,0.044226044226044224,0.0,0.12322026491165161
20,DE_seq,1,4,1600,0.04877149877149877,0.227670248696953,-0.12302184104919434
20,DE_fixed_stop,1,5,1000,0.06127149877149877,0.24465054211822604,0.06591594219207764
20,DE_seq_stop,1,4,3640,0.04877149877149877,0.227670248696953,-0.12302184104919434
20,none,0,0,0,0.0,0.0,0.0
20,random,0,5,150,0.02885191846522782,0.0,-0.07751309871673584
20,ggpp,0,5,3,0.01683268769599705,0.0,-0.14015209674835205
20,DE_fixed,0,5,800,0.006861177724487077,0.0,-0.06484103202819824
20,DE_seq,0,5,2400,0.0,0.0,0.0
20,DE_fixed_stop,0,5,5000,0.045220966084275435,0.0,-0.13771986961364746
20,DE_seq_stop,1,4,7000,0.05023349741259624,0.23137821315975915,-0.09102261066436768
20,none,0,0,0,0.0,0.0,0.0
20,random,0,5,150,-0.00010697744663713251,0.0,-0.03647392988204956
20,ggpp,0,5,5,0.011678112463452779,0.0,0.0839235782623291
20,DE_fixed,0,5,800,0.0002859958081782275,0.0,-0.033310890197753906
20,DE_seq,0,5,2400,0.0,0.0,0.0
20,DE_fixed_stop,0,5,6100,0.0007963626343345273,0.0,-0.11058470606803894
20,DE_seq_stop,0,5,17680,0.0,0.0,0.0
20,none,0,0,0,0.0,0.0,0.0
20,random,0,5,150,0.005719933547830841,0.0,0.0270422101020813
20,ggpp,1,5,2,0.0883645616470044,0.27894294565112987,0.061836302280426025
20,DE_fixed,0,5,800,0.01967769296013571,0.0,0.04341691732406616
20,DE_seq,1,3,960,0.1974554707379135,0.38685280723454163,0.018693387508392334
20,DE_fixed_stop,1,5,4000,0.07437854766099042,0.26264953503719357,0.04301023483276367
20,DE_seq_stop,1,2,1440,0.05627900014967819,0.23981246656813146,-0.017322838306427002
20,none,0,0,0,0.0,0.0,0.0
20,random,0,5,150,0.02335115864527629,0.0,0.0019038915634155273
20,ggpp,1,5,3,0.05276292335115865,0.23981246656813146,0.02297341823577881
20,DE_fixed,0,5,800,0.04155844155844156,0.0,-0.023762285709381104
20,DE_seq,1,2,480,0.07086247086247087,0.26264953503719357,0.006599366664886475
20,DE_fixed_stop,1,5,1100,0.07086247086247087,0.26264953503719357,-0.026524245738983154
20,DE_seq_stop,1,1,560,0.049494949494949494,0.23540891336663824,-0.06410545110702515
20,none,0,0,0,0.0,0.0,0.0
20,random,0,5,150,0.0002664523139671623,0.0,-0.04867678880691528
20,ggpp,0,5,4,0.025932935123307115,0.0,-0.08018934726715088
20,DE_fixed,0,5,800,9.660855661986021e-06,0.0,-0.051901161670684814
20,DE_seq,0,5,2400,0.0,0.0,0.0
20,DE_fixed_stop,0,5,3300,0.002439477000873727,0.0,-0.1367398202419281
20,DE_seq_stop,0,5,10380,0.0,0.0,0.0
20,none,0,0,0,0.0,0.0,0.0
20,random,0,5,150,2.4590638199386465e-05,0.0,-0.04931908845901489
20,ggpp,0,5,3,0.0008055317935557454,0.0,-0.10762280225753784
20,DE_fixed,0,5,800,0.0006244058421916859,0.0,0.12237399816513062
20,DE_seq,0,5,2400,0.0,0.0,0.0
20,DE_fixed_stop,0,5,4300,0.002355623100303951,0.0,-0.07155287265777588
20,DE_seq_stop,0,5,18820,0.0,0.0,0.0
20,none,0,0,0,0.0,0.0,0.0
20,random,0,5,150,0.0005822586550587852,0.0,0.07095563411712646
20,ggpp,0,5,5,0.00744214259051885,0.0,0.12278389930725098
20,DE_fixed,0,5,800,0.0008069649027095838,0.0,0.054713428020477295
20,DE_seq,0,5,2400,0.0,0.0,0.0
20,DE_fixed_stop,0,5,2200,0.0008069649027095838,0.0,0.054713428020477295
20,DE_seq_stop,0,5,10980,0.0,0.0,0.0
20,none,0,0,0,0.0,0.0,0.0
20,random,0,5,150,0.010146431453937507,0.0,-0.02569758892059326
20,ggpp,1,5,3,0.04582885785893304,0.23137821315975915,0.09024626016616821
20,DE_fixed,0,5,800,0.015419501133786848,0.0,0.06803035736083984
20,DE_seq,0,5,2400,0.0,0.0,0.0
20,DE_fixed_stop,1,5,2900,0.055697278911564625,0.24465054211822604,-0.058595359325408936
20,DE_seq_stop,1,3,3680,0.06462585034013606,0.2559580248098155,0.07179147005081177
20,none,0,0,0,0.0,0.0,0.0
20,random,0,5,150,0.004413405111790097,0.0,0.03918874263763428
20,ggpp,0,5,2,0.004257130693912303,0.0,0.01251286268234253
20,DE_fixed,0,5,800,0.010742519035840729,0.0,0.010704219341278076
20,DE_seq,0,5,2400,0.0,0.0,0.0
20,DE_fixed_stop,0,5,3000,0.039750957854406126,0.0,-0.019640684127807617
20,DE_seq_stop,1,2,1320,0.048084291187739464,0.227670248696953,-0.042886555194854736
20,none,0,0,0,0.0,0.0,0.0
20,random,0,5,150,0.003990978248403991,0.0,0.002814948558807373
20,ggpp,0,5,3,0.021841386796486957,0.0,0.06829994916915894
20,DE_fixed,0,5,800,0.02297581674543761,0.0,0.046575844287872314
20,DE_seq,0,5,2400,0.0,0.0,0.0
20,DE_fixed_stop,0,5,2700,0.02297581674543761,0.0,0.046575844287872314
20,DE_seq_stop,1,4,7320,0.07001414427157002,0.2559580248098155,0.008188486099243164
20,none,0,0,0,0.0,0.0,0.0
20,random,0,5,150,0.0001976645823326122,0.0,0.08534348011016846
20,ggpp,0,5,3,0.02244712598936032,0.0,0.06719374656677246
20,DE_fixed,0,5,800,0.001347629280107515,0.0,0.011923432350158691
20,DE_seq,0,5,2400,0.0,0.0,0.0
20,DE_fixed_stop,0,5,6700,0.006574110116344448,0.0,-0.0455322265625
20,DE_seq_stop,0,5,18540,0.0,0.0,0.0
20,none,0,0,0,0.0,0.0,0.0
20,random,0,5,150,0.000980370939468046,0.0,-0.4962881803512573
20,ggpp,0,5,2,0.0019425576159404366,0.0,0.2043834924697876
20,DE_fixed,0,5,800,-1.7692519492180534e-05,0.0,0.05198979377746582
20,DE_seq,0,5,2400,0.0,0.0,0.0
20,DE_fixed_stop,0,5,3700,0.00012019215721134147,0.0,-0.0012137889862060547
20,DE_seq_stop,0,5,11580,0.0,0.0,0.0
20,none,0,0,0,0.0,0.0,0.0
20,random,0,5,150,0.004097796143250689,0.0,0.020913898944854736
20,ggpp,1,5,5,0.07916666666666666,0.27023815442731974,0.040919601917266846
20,DE_fixed,0,5,800,0.0022435897435897434,0.0,-0.015570521354675293
20,DE_seq,0,5,2400,0.0,0.0,0.0
20,DE_fixed_stop,0,5,3100,0.008028455284552847,0.0,0.018379569053649902
20,DE_seq_stop,0,5,11740,0.0,0.0,0.0
20,none,0,0,0,0.0,0.0,0.0
20,random,0,5,150,7.911936704506372e-05,0.0,-0.01279836893081665
20,ggpp,0,5,2,0.006601596042193495,0.0,-0.01976257562637329
20,DE_fixed,0,5,800,9.160376155193024e-05,0.0,0.03307390213012695
20,DE_seq,0,5,2400,0.0,0.0,0.0
20,DE_fixed_stop,0,5,4600,0.00458598578402384,0.0,-0.04301390051841736
20,DE_seq_stop,0,5,12840,0.0,0.0,0.0
20,none,0,0,0,0.0,0.0,0.0
20,random,0,5,150,0.0010608935656373985,0.0,0.07621574401855469
20,ggpp,1,5,3,0.06505376344086021,0.25,0.045450806617736816
20,DE_fixed,0,5,800,0.0028714017069289745,0.0,0.02901589870452881
20,DE_seq,0,5,2400,0.0,0.0,0.0
20,DE_fixed_stop,0,5,4900,0.007910906298003072,0.0,-0.06647384166717529
20,DE_seq_stop,0,5,15260,0.0,0.0,0.0
20,none,0,0,0,0.0,0.0,0.0
20,random,0,5,150,0.0014949242108190795,0.0,-0.036808133125305176
20,ggpp,0,5,1,0.0006135851994786643,0.0,0.04220426082611084
20,DE_fixed,0,5,800,0.007076507876733823,0.0,0.025573253631591797
20,DE_seq,0,5,2400,0.0,0.0,0.0
20,DE_fixed_stop,0,5,2400,0.007076507876733823,0.0,0.025573253631591797
20,DE_seq_stop,0,5,13320,0.0,0.0,0.0
20,none,0,0,0,0.0,0.0,0.0
20,random,0,5,150,0.010361842105263159,0.0,-0.03593999147415161
20,ggpp,1,5,4,0.047368421052631574,0.23137821315975915,-0.02051025629043579
20,DE_fixed,0,5,800,0.00843547224224946,0.0,-0.03687673807144165
20,DE_seq,0,5,2400,0.0,0.0,0.0
20,DE_fixed_stop,1,5,2100,0.04473684210526316,0.227670248696953,-0.05070143938064575
20,DE_seq_stop,1,5,9340,0.04473684210526316,0.227670248696953,-0.05070143938064575
20,none,0,0,0,0.0,0.0,0.0
20,random,0,5,150,0.00033413084728982747,0.0,0.0760798454284668
20,ggpp,0,5,4,0.027292656192911945,0.0,-0.14513441920280457
20,DE_fixed,0,5,800,0.02902425792451368,0.0,-0.14646047353744507
20,DE_seq,0,5,2400,0.0,0.0,0.0
20,DE_fixed_stop,1,5,4800,0.05135280656885179,0.23137821315975915,-0.2079777717590332
20,DE_seq_stop,1,1,420,0.05427678317703893,0.23540891336663824,-0.19844800233840942
20,none,0,0,0,0.0,0.0,0.0
20,random,0,5,150,0.001134921296682324,0.0,-0.11620241403579712
20,ggpp,0,5,4,0.015008291873963516,0.0,-0.029169023036956787
20,DE_fixed,0,5,800,0.004121972028106097,0.0,-0.0862540602684021
20,DE_seq,0,5,2400,0.0,0.0,0.0
20,DE_fixed_stop,0,5,2800,0.004121972028106097,0.0,-0.0862540602684021
20,DE_seq_stop,0,5,8660,0.0,0.0,0.0
20,none,0,0,0,0.0,0.0,0.0
20,random,0,5,150,0.0039922978177150195,0.0,-0.08640217781066895
20,ggpp,1,5,3,0.12289473684210526,0.31546487678572877,-0.06893259286880493
20,DE_fixed,0,5,800,0.01575187969924812,0.0,-0.031377553939819336
20,DE_seq,0,5,2400,0.0,0.0,0.0
20,DE_fixed_stop,0,5,4200,0.017125506072874497,0.0,-0.02159339189529419
20,DE_seq_stop,1,4,6260,0.06932330827067669,0.2559580248098155,0.018604397773742676
20,none,0,0,0,0.0,0.0,0.0
20,random,1,5,13,0.13890457368718237,0.3333333333333333,0.01712644100189209
20,ggpp,1,5,1,0.49604743083003955,0.6309297535714575,-0.02504563331604004
20,DE_fixed,1,5,800,0.19604743083003953,0.38685280723454163,0.006766915321350098
20,DE_seq,1,1,160,0.13890457368718237,0.3333333333333333,0.036785244941711426
20,DE_fixed_stop,1,5,200,0.19604743083003953,0.38685280723454163,0.006766915321350098
20,DE_seq_stop,1,1,40,0.13890457368718237,0.3333333333333333,0.036785244941711426
20,none,0,0,0,0.0,0.0,0.0
20,random,0,5,150,2.1840045689375427e-05,0.0,0.1327279806137085
20,ggpp,1,5,2,0.061465873836608065,0.24465054211822604,-0.05961406230926514
20,DE_fixed,1,5,800,0.08987496474569898,0.27894294565112987,-0.2710080146789551
20,DE_seq,1,3,960,0.07039444526517949,0.2559580248098155,-0.2169639766216278
20,DE_fixed_stop,1,5,400,0.0822992071699414,0.27023815442731974,-0.1906408667564392
20,DE_seq_stop,1,2,1920,0.0822992071699414,0.27023815442731974,-0.2698896527290344
20,none,0,0,0,0.0,0.0,0.0
20,random,0,5,150,8.416790611291561e-05,0.0,0.14550316333770752
20,ggpp,1,5,3,0.05162045660156458,0.23137821315975915,-0.2641924023628235
20,DE_fixed,1,5,800,0.057812407065960865,0.23981246656813146,0.0330280065536499
20,DE_seq,1,1,160,0.05454443320975171,0.23540891336663824,0.048564642667770386
20,DE_fixed_stop,1,5,700,0.057812407065960865,0.23981246656813146,0.0330280065536499
20,DE_seq_stop,1,1,40,0.05454443320975171,0.23540891336663824,0.048564642667770386
20,none,0,0,0,0.0,0.0,0.0
20,random,0,5,150,1.7978794012462425e-05,0.0,-0.07012057304382324
20,ggpp,0,5,6,0.008784933171324423,0.0,0.09467244148254395
20,DE_fixed,0,5,800,3.181596434187928e-05,0.0,-0.0527651309967041
20,DE_seq,0,5,2400,0.0,0.0,0.0
20,DE_fixed_stop,0,5,6700,0.0012003921085224905,0.0,-0.0779043436050415
20,DE_seq_stop,0,5,14880,0.0,0.0,0.0
20,none,0,0,0,0.0,0.0,0.0
20,random,0,5,150,0.0013004473036136099,0.0,0.0013834834098815918
20,ggpp,0,5,3,0.0014871718779507377,0.0,-0.008329927921295166
20,DE_fixed,0,5,800,0.0012499384266784887,0.0,0.03321683406829834
20,DE_seq,0,5,2400,0.0,0.0,0.0
20,DE_fixed_stop,0,5,6700,0.009751387226634753,0.0,0.030509233474731445
20,DE_seq_stop,0,5,14440,0.0,0.0,0.0
20,none,0,0,0,0.0,0.0,0.0
20,random,0,5,150,0.0009347925216598267,0.0,-0.045063018798828125
20,ggpp,0,5,3,0.0041010770505385255,0.0,-0.09050780534744263
20,DE_fixed,0,5,800,0.006067832538420774,0.0,0.004602909088134766
20,DE_seq,0,5,2400,0.0,0.0,0.0
20,DE_fixed_stop,0,5,2600,0.006067832538420774,0.0,0.004602909088134766
20,DE_seq_stop,0,5,13980,0.0,0.0,0.0
20,none,0,0,0,0.0,0.0,0.0
