method,succ_cnt,succ_rate,avg_tok,avg_iter_patch,avg_delta_ndcg,avg_delta_mrr,avg_delta_cos
DE_seq_stop,19,0.19791666666666666,2.9473684210526314,4949.473684210527,0.18837781145707747,0.19315529404750867,0.001707622160514197
ggpp,14,0.14583333333333334,5.0,3.142857142857143,0.26691767145568995,0.21214046716065735,0.03756169974803922
DE_fixed_stop,10,0.10416666666666667,5.0,2110.0,0.2262054434572461,0.17241267580249034,-0.003691421821713442
DE_seq,5,0.052083333333333336,2.2,576.0,0.045042524650495526,0.04876182193562984,0.0021994455407063156
DE_fixed,2,0.020833333333333332,5.0,800.0,0.09336287669629727,0.0599901133260461,-0.0083263578514258
none,0,0.0,5.0,0.0,0.0,0.0,0.0
random,0,0.0,5.0,0.0,0.027642583228916478,0.01886401963629353,-0.020798839318255578
