top_k,method,success,token_used,iter_used,delta_mrr,delta_ndcg,delta_cos
10,none,0,0,0,0.0,0.0,0.0
10,random,0,5,150,0.008389563652721546,0.0,0.0021340250968933105
10,greedy,1,5,1,0.10897435897435896,0.3010299956639812,-0.11196029186248779
10,ggpp,0,5,3,0.031196581196581197,0.0,0.02822500467300415
10,DE_fixed,0,5,800,0.01673117239154975,0.0,-0.052755892276763916
10,DE_seq,0,5,2400,0.0,0.0,0.0
10,DE_fixed_stop,1,5,1600,0.09786324786324786,0.2890648263178879,0.10608154535293579
10,DE_seq_stop,1,3,2580,0.14072039072039072,0.3333333333333333,0.014680027961730957
10,none,0,0,0,0.0,0.0,0.0
10,random,0,5,150,0.003828197945845005,0.0,-0.0005301237106323242
10,greedy,1,5,1,0.09206349206349207,0.2890648263178879,-0.08578693866729736
10,ggpp,0,5,2,0.03968253968253968,0.0,0.01223766803741455
10,DE_fixed,0,5,800,0.0028161802355350755,0.0,-0.12997770309448242
10,DE_seq,0,5,2400,0.0,0.0,0.0
10,DE_fixed_stop,0,5,3500,0.020634920634920634,0.0,-0.16388064622879028
10,DE_seq_stop,0,5,16620,0.0,0.0,0.0
10,none,0,0,0,0.0,0.0,0.0
10,random,0,5,150,0.02159743916078522,0.0,-0.02463364601135254
10,greedy,1,5,2,0.10945273631840795,0.3010299956639812,-0.03895062208175659
10,ggpp,0,5,3,0.016860143725815367,0.0,-0.040888309478759766
10,DE_fixed,0,5,800,0.03167495854063018,0.0,0.024710118770599365
10,DE_seq,0,5,2400,0.0,0.0,0.0
10,DE_fixed_stop,1,5,1100,0.10945273631840795,0.3010299956639812,-0.018166065216064453
10,DE_seq_stop,1,2,1240,0.12334162520729684,0.31546487678572877,0.05260634422302246
10,none,0,0,0,0.0,0.0,0.0
10,random,0,5,150,0.008495444471804975,0.0,0.014403045177459717
10,greedy,1,5,1,0.1352235550708833,0.3333333333333333,0.06010258197784424
10,ggpp,1,5,4,0.09236641221374046,0.2890648263178879,0.02901095151901245
10,DE_fixed,0,5,800,0.030827950675278923,0.0,-0.09161537885665894
10,DE_seq,0,5,2400,0.0,0.0,0.0
10,DE_fixed_stop,1,5,2100,0.1590330788804071,0.3562071871080222,-0.062368929386138916
10,DE_seq_stop,1,2,2700,0.10347752332485156,0.3010299956639812,0.024633586406707764
10,none,0,0,0,0.0,0.0,0.0
10,random,0,5,150,0.03533755274261603,0.0,-0.10984468460083008
10,greedy,1,5,1,0.09367088607594937,0.2890648263178879,-0.08171427249908447
10,ggpp,1,5,3,0.09367088607594937,0.2890648263178879,0.03284132480621338
10,DE_fixed,1,5,800,0.10478199718706047,0.3010299956639812,0.10088562965393066
10,DE_seq,1,4,1600,0.11867088607594936,0.31546487678572877,0.04363369941711426
10,DE_fixed_stop,1,5,300,0.10478199718706047,0.3010299956639812,0.10088562965393066
10,DE_seq_stop,1,1,920,0.3270042194092827,0.5,-0.027687013149261475
10,none,0,0,0,0.0,0.0,0.0
10,random,0,5,150,0.0007433643797280162,0.0,-0.16978603601455688
10,greedy,0,5,3,0.03439153439153439,0.0,-0.06031227111816406
10,ggpp,0,5,4,0.003912850771489515,0.0,0.12770551443099976
10,DE_fixed,0,5,800,0.0007562507562507564,0.0,-0.007384538650512695
10,DE_seq,0,5,2400,0.0,0.0,0.0
10,DE_fixed_stop,0,5,5300,0.002826626270609673,0.0,-0.043533146381378174
10,DE_seq_stop,0,5,11620,0.0,0.0,0.0
10,none,0,0,0,0.0,0.0,0.0
10,random,0,5,150,0.013826387530163698,0.0,-0.038539230823516846
10,greedy,1,5,2,0.0962825278810409,0.2890648263178879,-0.03539520502090454
10,ggpp,0,5,3,0.018021658315823502,0.0,0.0072501301765441895
10,DE_fixed,0,5,800,0.01628252788104089,0.0,-0.018687903881072998
10,DE_seq,0,5,2400,0.0,0.0,0.0
10,DE_fixed_stop,0,5,5100,0.07961586121437422,0.27023815442731974,0.04413515329360962
10,DE_seq_stop,1,3,4140,0.13913967073818373,0.3333333333333333,-0.02148604393005371
10,none,0,0,0,0.0,0.0,0.0
10,random,0,5,150,0.007805164319248827,0.0,-0.06407153606414795
10,greedy,1,5,2,0.13816230717639166,0.3333333333333333,0.028519630432128906
10,ggpp,1,5,4,0.10641627543035993,0.3010299956639812,0.031234025955200195
10,DE_fixed,0,5,800,0.015305164319248827,0.0,0.024849534034729004
10,DE_seq,0,5,2400,0.0,0.0,0.0
10,DE_fixed_stop,0,5,4000,0.03376670278078729,0.0,0.0020459890365600586
10,DE_seq_stop,1,4,6440,0.09530516431924883,0.2890648263178879,0.025366544723510742
10,none,0,0,0,0.0,0.0,0.0
10,random,0,5,150,0.01937347931873479,0.0,-0.05289644002914429
10,greedy,1,5,1,0.09854014598540146,0.2890648263178879,-0.0438423752784729
10,ggpp,0,5,3,0.033022904606091114,0.0,-0.06132727861404419
10,DE_fixed,0,5,800,0.024855935459085668,0.0,-0.0577927827835083
10,DE_seq,0,5,2400,0.0,0.0,0.0
10,DE_fixed_stop,0,5,3500,0.06104014598540146,0.24465054211822604,0.006805896759033203
10,DE_seq_stop,0,5,10780,0.0,0.0,0.0
10,none,0,0,0,0.0,0.0,0.0
10,random,1,5,80,0.14157179581344104,0.3333333333333333,0.07135152816772461
10,greedy,1,5,1,0.09871465295629821,0.2890648263178879,-0.09359955787658691
10,ggpp,1,5,3,0.1237146529562982,0.31546487678572877,0.147602379322052
10,DE_fixed,1,5,800,0.4987146529562982,0.6309297535714575,0.04957568645477295
10,DE_seq,1,4,1600,0.3320479862896315,0.5,-0.007857680320739746
10,DE_fixed_stop,1,5,600,0.4987146529562982,0.6309297535714575,0.04957568645477295
10,DE_seq_stop,1,3,4400,0.4987146529562982,0.6309297535714575,-0.044675588607788086
10,none,0,0,0,0.0,0.0,0.0
10,random,1,5,25,0.32643678160919537,0.5,-0.025273501873016357
10,greedy,1,5,1,0.09310344827586207,0.2890648263178879,-0.1168895959854126
10,ggpp,1,5,2,0.11810344827586207,0.31546487678572877,-0.023636221885681152
10,DE_fixed,1,5,800,0.15977011494252874,0.3562071871080222,-0.005421340465545654
10,DE_seq,1,3,960,0.19310344827586207,0.38685280723454163,-0.03435647487640381
10,DE_fixed_stop,1,5,600,0.15977011494252874,0.3562071871080222,-0.005421340465545654
10,DE_seq_stop,1,3,1740,0.19310344827586207,0.38685280723454163,-0.03435647487640381
10,none,0,0,0,0.0,0.0,0.0
10,random,0,5,150,0.008512544802867382,0.0,-0.02558732032775879
10,greedy,1,5,3,0.2446236559139785,0.43067655807339306,0.004553556442260742
10,ggpp,0,5,8,0.04725523486134691,0.23137821315975915,0.014084994792938232
10,DE_fixed,0,5,800,0.004724666014988596,0.0,-0.029199600219726562
10,DE_seq,0,5,2400,0.0,0.0,0.0
10,DE_fixed_stop,0,5,2900,0.014623655913978495,0.0,-0.0034383535385131836
10,DE_seq_stop,0,5,14780,0.0,0.0,0.0
10,none,0,0,0,0.0,0.0,0.0
10,random,0,5,150,0.0038384646141543383,0.0,-0.020831584930419922
