top_k,method,success,token_used,iter_used,delta_mrr,delta_ndcg,delta_cos
20,none,0,0,0,0.0,0.0,0.0
20,random,0,5,150,3.923962329961629e-05,0.0,-0.015940189361572266
20,ggpp,0,5,4,0.0019427688865106777,0.0,-0.01123046875
20,DE_fixed,0,5,800,0.0007579410303614738,0.0,-0.033724963665008545
20,DE_seq,0,5,2400,0.0,0.0,0.0
20,DE_fixed_stop,0,5,6000,0.0051865899602891756,0.0,0.10485053062438965
20,DE_seq_stop,0,5,11480,0.0,0.0,0.0
20,none,0,0,0,0.0,0.0,0.0
20,random,0,5,150,0.0006827487966999284,0.0,0.18494361639022827
20,ggpp,1,5,3,0.33229491173416403,0.5,0.2839481234550476
20,DE_fixed,0,5,800,0.007026094529862996,0.0,0.04297912120819092
20,DE_seq,0,5,2400,0.0,0.0,0.0
20,DE_fixed_stop,0,5,2700,0.007026094529862996,0.0,0.04297912120819092
20,DE_seq_stop,0,5,7940,0.0,0.0,0.0
20,none,0,0,0,0.0,0.0,0.0
20,random,0,5,150,0.007252172985655628,0.0,0.029809236526489258
20,ggpp,1,5,3,0.06990881458966565,0.2559580248098155,-0.007293581962585449
20,DE_fixed,0,5,800,0.014105243161094225,0.0,-0.02068173885345459
20,DE_seq,0,5,2400,0.0,0.0,0.0
20,DE_fixed_stop,1,5,900,0.09848024316109423,0.2890648263178879,0.02207791805267334
20,DE_seq_stop,1,2,2140,0.05403579871664978,0.23540891336663824,-0.06604665517807007
20,none,0,0,0,0.0,0.0,0.0
20,random,0,5,150,0.0005238154509999171,0.0,0.05725562572479248
20,ggpp,1,5,2,0.11003236245954692,0.3010299956639812,-0.25516608357429504
20,DE_fixed,1,5,800,0.12392125134843582,0.31546487678572877,-0.12596091628074646
20,DE_seq,1,2,480,0.08983034225752673,0.27894294565112987,-0.06619542837142944
20,DE_fixed_stop,1,5,600,0.12392125134843582,0.31546487678572877,-0.12596091628074646
20,DE_seq_stop,1,1,200,0.14177839420557867,0.3333333333333333,-0.20566606521606445
20,none,0,0,0,0.0,0.0,0.0
20,random,0,5,150,0.0013789483729363492,0.0,0.04262456297874451
20,ggpp,0,5,4,0.0198313293253173,0.0,0.2371090054512024
20,DE_fixed,0,5,800,0.004462476866300908,0.0,0.1169920563697815
20,DE_seq,0,5,2400,0.0,0.0,0.0
20,DE_fixed_stop,0,5,3700,0.007128077292796977,0.0,0.07665076851844788
20,DE_seq_stop,0,5,13660,0.0,0.0,0.0
20,none,0,0,0,0.0,0.0,0.0
20,random,0,5,150,3.2498862539811005e-05,0.0,0.06535512208938599
20,ggpp,0,5,3,0.001907276995305164,0.0,0.08633631467819214
20,DE_fixed,0,5,800,0.002098058436086605,0.0,-0.33787429332733154
20,DE_seq,0,5,2400,0.0,0.0,0.0
20,DE_fixed_stop,0,5,5900,0.0010805574185855874,0.0,-0.020466148853302002
20,DE_seq_stop,0,5,15280,0.0,0.0,0.0
20,none,0,0,0,0.0,0.0,0.0
20,random,0,5,150,-0.0003491412610685206,0.0,-0.021854758262634277
20,ggpp,0,5,5,0.0027446642906886237,0.0,0.00032961368560791016
