top_k,method,success,token_used,iter_used,delta_mrr,delta_ndcg,delta_cos
10,none,0,0,0,0.0,0.0,0.0
10,random,0,5,150,0.0030566939890710387,0.0,0.02517560124397278
10,ggpp,1,5,4,0.12395833333333334,0.31546487678572877,0.05516389012336731
10,DE_fixed,1,5,800,0.49895833333333334,0.6309297535714575,0.11458846926689148
10,DE_seq,1,4,1600,0.09895833333333334,0.2890648263178879,-0.041668713092803955
10,DE_fixed_stop,1,5,200,0.49895833333333334,0.6309297535714575,0.11458846926689148
10,DE_seq_stop,1,3,4020,0.11006944444444444,0.3010299956639812,-0.04865172505378723
10,none,0,0,0,0.0,0.0,0.0
10,random,1,5,15,0.05454545454545455,0.2890648263178879,-0.005429565906524658
10,ggpp,1,5,2,0.06565656565656565,0.3010299956639812,-0.031589388847351074
10,DE_fixed,1,5,800,0.0974025974025974,0.3333333333333333,-0.022150874137878418
10,DE_seq,1,1,160,0.07954545454545454,0.31546487678572877,-0.007887125015258789
10,DE_fixed_stop,1,5,200,0.0974025974025974,0.3333333333333333,-0.022150874137878418
10,DE_seq_stop,1,1,40,0.15454545454545454,0.38685280723454163,0.0036382675170898438
10,none,0,0,0,0.0,0.0,0.0
10,random,0,5,150,0.0047440519105984135,0.0,0.05072075128555298
10,ggpp,1,5,4,0.1645614035087719,0.3562071871080222,0.06483709812164307
10,DE_fixed,0,5,800,0.04334928229665072,0.0,-0.06168222427368164
10,DE_seq,0,5,2400,0.0,0.0,0.0
10,DE_fixed_stop,1,5,2400,0.24789473684210525,0.43067655807339306,0.0660657286643982
10,DE_seq_stop,1,4,8420,0.1407518796992481,0.3333333333333333,0.019725441932678223
10,none,0,0,0,0.0,0.0,0.0
10,random,0,5,150,2.295684113865935e-05,0.0,0.11048561334609985
10,ggpp,1,5,2,0.11010101010101009,0.3010299956639812,0.28089994192123413
10,DE_fixed,1,5,800,0.498989898989899,0.6309297535714575,0.04173955321311951
10,DE_seq,1,1,160,0.498989898989899,0.6309297535714575,-0.0827246904373169
10,DE_fixed_stop,1,5,200,0.498989898989899,0.6309297535714575,0.04173955321311951
10,DE_seq_stop,1,1,40,0.498989898989899,0.6309297535714575,-0.0827246904373169
10,none,0,0,0,0.0,0.0,0.0
10,random,0,5,150,0.005163317993040746,0.0,-0.06472641229629517
10,ggpp,0,5,3,0.008736934492938643,0.0,0.044394612312316895
10,DE_fixed,0,5,800,0.011614114856182663,0.0,0.029510080814361572
10,DE_seq,0,5,2400,0.0,0.0,0.0
10,DE_fixed_stop,1,5,4000,0.09668874172185431,0.2890648263178879,-0.05079609155654907
10,DE_seq_stop,1,5,10700,0.09668874172185431,0.2890648263178879,-0.05079609155654907
10,none,0,0,0,0.0,0.0,0.0
10,random,0,5,150,-7.03415541201801e-05,0.0,0.033289313316345215
10,ggpp,0,5,6,0.0072023116401431836,0.0,0.20607930421829224
10,DE_fixed,0,5,800,0.0005727538191412447,0.0,0.09128916263580322
10,DE_seq,0,5,2400,0.0,0.0,0.0
10,DE_fixed_stop,0,5,2700,0.0005727538191412447,0.0,0.09128916263580322
10,DE_seq_stop,0,5,12040,0.0,0.0,0.0
10,none,0,0,0,0.0,0.0,0.0
10,random,0,5,150,0.003421949556918882,0.0,0.0445326566696167
10,ggpp,1,5,2,0.19897750511247445,0.38685280723454163,-0.055606335401535034
10,DE_fixed,1,5,800,0.1656441717791411,0.3562071871080222,-0.05896046757698059
10,DE_seq,1,1,160,0.11008861622358554,0.3010299956639812,-0.2160986363887787
10,DE_fixed_stop,1,5,600,0.1656441717791411,0.3562071871080222,-0.05896046757698059
10,DE_seq_stop,1,1,140,0.11008861622358554,0.3010299956639812,-0.2160986363887787
10,none,0,0,0,0.0,0.0,0.0
10,random,0,5,150,0.004379341588643915,0.0,-0.02559429407119751
10,ggpp,0,5,3,0.03236859371582707,0.0,-0.10137665271759033
10,DE_fixed,0,5,800,0.010080957046356934,0.0,-0.06767702102661133
10,DE_seq,0,5,2400,0.0,0.0,0.0
10,DE_fixed_stop,0,5,3700,0.030143899611266452,0.0,-0.13585859537124634
10,DE_seq_stop,0,5,9920,0.0,0.0,0.0
10,none,0,0,0,0.0,0.0,0.0
10,random,0,5,150,0.006062902614626753,0.0,0.04440951347351074
10,ggpp,1,5,2,0.09507389162561578,0.2890648263178879,0.04267758131027222
10,DE_fixed,0,5,800,0.009779773978556939,0.0,0.05255722999572754
10,DE_seq,0,5,2400,0.0,0.0,0.0
10,DE_fixed_stop,1,5,3900,0.13793103448275862,0.3333333333333333,0.044007837772369385
10,DE_seq_stop,1,5,12080,0.13793103448275862,0.3333333333333333,0.044007837772369385
10,none,0,0,0,0.0,0.0,0.0
10,random,0,5,150,5.704203865593022e-05,0.0,0.012271344661712646
10,ggpp,0,5,3,0.0006400729247171193,0.0,0.015450000762939453
10,DE_fixed,0,5,800,0.0005184406191767678,0.0,0.01778125762939453
10,DE_seq,0,5,2400,0.0,0.0,0.0
10,DE_fixed_stop,0,5,5700,0.0015149269218226555,0.0,0.0009598135948181152
10,DE_seq_stop,0,5,14100,0.0,0.0,0.0
10,none,0,0,0,0.0,0.0,0.0
10,random,0,5,150,0.00052379874124615,0.0,0.006615757942199707
10,ggpp,0,5,6,0.026367340542234757,0.0,0.033253014087677
10,DE_fixed,0,5,800,0.009700673875568094,0.0,-0.01105034351348877
10,DE_seq,0,5,2400,0.0,0.0,0.0
10,DE_fixed_stop,0,5,6700,0.0894986536735479,0.27894294565112987,-0.00903862714767456
10,DE_seq_stop,1,4,10520,0.10970067387556809,0.3010299956639812,-0.05610668659210205
10,none,0,0,0,0.0,0.0,0.0
10,random,0,5,150,0.009012345679012344,0.0,0.046365559101104736
10,ggpp,1,5,5,0.12166666666666667,0.31546487678572877,0.0269775390625
10,DE_fixed,0,5,800,0.04212121212121212,0.0,0.06024289131164551
10,DE_seq,0,5,2400,0.0,0.0,0.0
10,DE_fixed_stop,1,5,2100,0.19666666666666668,0.38685280723454163,0.07528197765350342
10,DE_seq_stop,1,3,4680,0.19666666666666668,0.38685280723454163,0.031744956970214844
10,none,0,0,0,0.0,0.0,0.0
10,random,0,5,150,5.000677511146677e-05,0.0,0.11805278062820435
10,ggpp,0,5,6,0.04223293085711192,0.0,0.06770706176757812
10,DE_fixed,0,5,800,0.00014163253955779562,0.0,0.09962952136993408
10,DE_seq,0,5,2400,0.0,0.0,0.0
10,DE_fixed_stop,0,5,4900,0.0006926544836707309,0.0,0.1722831130027771
10,DE_seq_stop,0,5,17000,0.0,0.0,0.0
10,none,0,0,0,0.0,0.0,0.0
10,random,0,5,150,0.010485933503836318,0.0,-0.05548602342605591
10,ggpp,0,5,4,0.007730236630492385,0.0,-0.08473867177963257
10,DE_fixed,0,5,800,0.027292656192911945,0.0,-0.05800056457519531
10,DE_seq,0,5,2400,0.0,0.0,0.0
10,DE_fixed_stop,1,5,2400,0.16538789428815004,0.3562071871080222,-0.13989174365997314
