top_k,method,success,token_used,iter_used,delta_mrr,delta_ndcg,delta_cos
10,none,0,0,0,0.0,0.0,0.0
10,random,0,5,150,0.00956664524880417,0.0,0.032491326332092285
10,ggpp,0,5,3,0.00956664524880417,0.0,0.02594202756881714
10,DE_fixed,0,5,800,0.015073891625615763,0.0,0.02807760238647461
10,DE_seq,0,5,2400,0.0,0.0,0.0
10,DE_fixed_stop,0,5,2700,0.015073891625615763,0.0,0.02807760238647461
10,DE_seq_stop,0,5,9560,0.0,0.0,0.0
10,none,0,0,0,0.0,0.0,0.0
10,random,0,5,150,6.53136429887523e-05,0.0,0.008734583854675293
10,ggpp,0,5,5,0.00020711172252349465,0.0,0.0019818544387817383
10,DE_fixed,0,5,800,0.00012178784557301172,0.0,0.02107381820678711
10,DE_seq,0,5,2400,0.0,0.0,0.0
10,DE_fixed_stop,0,5,3400,0.00018750328130742277,0.0,0.0059816837310791016
10,DE_seq_stop,0,5,17940,0.0,0.0,0.0
10,none,0,0,0,0.0,0.0,0.0
10,random,0,5,150,5.065671363557256e-06,0.0,-0.0031066536903381348
10,ggpp,0,5,8,0.00040443463996832417,0.0,-0.049559950828552246
10,DE_fixed,0,5,800,0.0,0.0,0.008625209331512451
10,DE_seq,0,5,2400,0.0,0.0,0.0
10,DE_fixed_stop,0,5,6900,9.488503464407088e-05,0.0,-0.03128129243850708
10,DE_seq_stop,0,5,19700,0.0,0.0,0.0
10,none,0,0,0,0.0,0.0,0.0
10,random,0,5,150,0.0003314001657000829,0.0,0.011862397193908691
10,ggpp,0,5,3,0.00015082956259426837,0.0,0.017752885818481445
10,DE_fixed,0,5,800,0.00011788888217157366,0.0,0.010793447494506836
10,DE_seq,0,5,2400,0.0,0.0,0.0
10,DE_fixed_stop,0,5,7000,0.0009648303765950822,0.0,0.03587913513183594
10,DE_seq_stop,0,5,16380,0.0,0.0,0.0
10,none,0,0,0,0.0,0.0,0.0
10,random,0,5,150,1.842638658559057e-05,0.0,0.0066797733306884766
10,ggpp,0,5,3,0.000767110152223421,0.0,0.026887953281402588
10,DE_fixed,0,5,800,8.188460569412935e-05,0.0,0.009887933731079102
10,DE_seq,0,5,2400,0.0,0.0,0.0
