method,succ_cnt,succ_rate,avg_tok,avg_iter_patch,avg_delta_ndcg,avg_delta_mrr,avg_delta_cos
DE_seq_stop,68,0.7391304347826086,2.338235294117647,2933.235294117647,0.19799497870236019,0.0679614668709133,-0.006103541540062945
DE_fixed_stop,59,0.6413043478260869,5.0,1255.9322033898304,0.16667224435223202,0.06028281834904374,-0.0386602399141892
ggpp,52,0.5652173913043478,5.0,2.75,0.15344487660504852,0.060073267985731545,0.01067781383576599
DE_seq,42,0.45652173913043476,2.6666666666666665,938.0952380952381,0.12049874239055092,0.04245942891480526,-0.0165494952512824
DE_fixed,35,0.3804347826086957,5.0,800.0,0.09967665762434363,0.0412307785309792,-0.03230717583842898
random,22,0.2391304347826087,5.0,32.27272727272727,0.0675491589532753,0.036293311089535416,-0.026644281395103615
none,3,0.03260869565217391,0.0,0.0,0.0,0.0,0.0
